id,user_screen_name,user_created_at,user_followers,user_friends,date
1419395888326310100,PAndres2001,26/05/2017 15:12,1245,2530,25/07/2021 20:35
1419396005531769900,jen_wang,18/02/2009 3:58,2510,1410,25/07/2021 20:35
1419396011781409800,Eric_WVGG,1/12/2006 22:29,1284,1164,25/07/2021 20:35
1419396198373409800,,IG @unoofone_ aoe?,17/06/2011 6:22,1118,1128
1419396203796729900,checkupcbc,27/11/2008 21:07,11505,1258,25/07/2021 20:36
1419396294108449800,cyclingweekly,10/02/2009 2:06,252507,1010,25/07/2021 20:37
1419396443152990200,tatymariexo_,? sagdYOE(TM) virgoa!+i,?,2/02/2014 17:30,261
1419396825744870100,Harlem4Dais,8/07/2008 13:58,3127,1529,25/07/2021 20:39
1419396989880569900,MimiCakesx,? ~~a"< Tech- Music- F00d- Anime- Beauty- Pop-Culture- Gamesa"< aoeOEdY? 1/2 dYZ>>dY'--,22/03/2009 8:03,1751,433
1419397053382329900,golfweek,2/04/2009 19:55,177454,2390,25/07/2021 20:40
1419397075326809900,jodyvance,28/02/2009 13:37,20477,4034,25/07/2021 20:40
1419397232265209900,harobednosyarg,og bruh girl // woman in news // 606 girl in an 859 world // NKU alum // proud KY-ian // 2x cat mom // a(TM)"i,Z a~ 1/4  a(TM)Zi,Z a~ 1/2  a(TM)?i,Z a+' // she/her // BLM // free Palestine //dYOE1
1419397247024889900,beccaleeeeeee,,28/07/2020 13:51,3581,4945
1419397254935449900,ellecronista,?,20/12/2019 13:58,4319,4630
1419397415199710200,PAndres2001,26/05/2017 15:12,1245,2530,25/07/2021 20:41
1419397541888729900,shigeoiwamiya,22/07/2009 10:22,2362,2344,25/07/2021 20:41
1419397578106489900,andyyouareastar,~io 1/4  e,~ dY'oe // Hameru #1 stan,2/02/2016 3:11,372
1419397584490310100,1872bluestar,29/04/2018 1:12,3868,3808,25/07/2021 20:42
1419397632804390100,Tnyks,17/02/2011 9:29,1021,1785,25/07/2021 20:42
1419397733404870100,detailsmove,?dY"?dYZJPYdY?EURdY'Y,17/11/2011 1:17,5720,3481
1419397750878310100,AliWalker24,i,?- a>3 | Politics in sport? dY"(C) awalker@politico.eu,30/12/2010 1:35,1152
1419397755974329900,PAndres2001,26/05/2017 15:12,1245,2530,25/07/2021 20:42
1419397771367430100,tpwk_fernanda,10/02/2019 16:29,3977,3624,25/07/2021 20:42
1419397788832569900,mobeucler,dY? 1/4 aEUR?a(TM)EURi,? Coach & Choreographer | Advocate for positive change in sports culture #gymnastalliance #metoo,22/05/2010 17:39,1567
1419397866146169900,MFRZProductions,4/10/2012 3:59,1419,2541,25/07/2021 20:43
1419397887063110100,YourDadLikedIt,5/12/2011 4:28,10557,8143,25/07/2021 20:43
1419397953630969900,ImperatorTruth,22/11/2013 15:05,17062,1478,25/07/2021 20:43
1419397996303710200,Lefty_Jew,4/12/2012 17:35,17203,1721,25/07/2021 20:43
1419399450414430200,Pminn76,6/10/2011 3:55,12802,12716,25/07/2021 20:49
1419399520115430100,jamesjonesesq,27/12/2011 23:49,6231,5839,25/07/2021 20:49
1419399577573089800,Mary_AntifaCEO,7/09/2018 17:19,3642,3634,25/07/2021 20:50
1419399596191750100,DVChildCustody,11/10/2011 0:23,1483,4996,25/07/2021 20:50
1419399606752870100,mattmay,26/03/2007 0:07,5654,1073,25/07/2021 20:50
1419399717189030100,NBCDFW,21/08/2008 17:03,475363,2181,25/07/2021 20:50
1419399747295710200,QuantumVariant,18/09/2015 3:31,1922,1659,25/07/2021 20:50
1419399750244249900,Daikuei,20/08/2011 14:31,3432,1159,25/07/2021 20:50
1419399774894110200,bureaucatliu,8/02/2009 7:03,7197,2862,25/07/2021 20:50
1419399875632929800,jackiread,?aEUR?dYOE^,8/04/2011 13:00,10738,10858
1419399894213689900,MutsuKAWAMORI,1afsa,?af3a?(R)a,uaffa,<<af 1/4 a
1419400001579590100,fredbenenson,26/03/2007 4:56,9285,4289,25/07/2021 20:51
1419400049985990100,AnitaDSullivan,3/05/2011 17:07,1399,1864,25/07/2021 20:51
1419400111361249800,fatimazsaid,4/06/2019 18:25,5885,2120,25/07/2021 20:52
1419400186820889900,abcsport,12/11/2008 4:17,146942,1486,25/07/2021 20:52
1419400207863769900,Aroguden,28/05/2013 0:11,12218,12607,25/07/2021 20:52
1419400224422950100,Apocalypte,19/08/2008 0:26,1146,2536,25/07/2021 20:52
1419400516824550100,CivicRafa,28/07/2009 20:44,2994,1094,25/07/2021 20:53
1419400540484729900,EncouragedOne,12/08/2009 22:25,9273,2807,25/07/2021 20:53
1419400613713030100,ApadanaFreedom,,U...O?U+UOE #O?U+UOEO?O?OcU 3/4 O?O?O?U+O? #O?U+UOEO?O?_OcO2O?O?UOE_OcU 3/4 O?O?U+O? #Constitution1906 #ApadanaFreedomFoundation ApadanaMedia#,9/06/2019 16:18,96
1419400622135289900,Kernow_Life,2/05/2017 9:30,1025,1212,25/07/2021 20:54
1419400622428729900,paolozialcita,19/06/2012 23:47,1263,1186,25/07/2021 20:54
1419400726770489900,steverino01,9/07/2009 0:09,1385,1565,25/07/2021 20:54
1419400744336249900,PAndres2001,26/05/2017 15:12,1245,2530,25/07/2021 20:54
1419400804688070100, #Olympics,Obsessive moviegoer and film buff. Mets fan. NYC / Inwood resident. Star Wars. Bourbon. Ramen. I have cats. I have a beard. Long days and pleasant nights.,6/02/2009 18:34,1476,1676
1419400971805990100,PAndres2001,26/05/2017 15:12,1245,2530,25/07/2021 20:55
1419400979489990100,Cal_reed96,31/08/2011 13:44,1227,1492,25/07/2021 20:55
1419400993465369900,sethtravis,20/01/2009 4:27,12192,10022,25/07/2021 20:55
1419401094220889900,TerryPickard6,12/08/2011 0:04,1117,2815,25/07/2021 20:56
1419401145617830100,?a??i,1,AIMIM Uttarpradesh AIMIM Maharashtra,18/04/2019 11:48,391
1419401192375910100,walnutsthe2ed,2/08/2020 15:58,2850,2977,25/07/2021 20:56
1419401229206110200,KerminatorLive,12/04/2009 23:18,1886,3158,25/07/2021 20:56
1419401323762649900,dreamerintexas, dY??dY?+- dY??dY?' dY?2dY? 1/2  dY?+-dY?? Sweden dY?,dY?a Sweden dY?,dY?a dY?,dY?a
1419401344419449900,sprtsunfiltered,1/01/2011 1:03,3783,1182,25/07/2021 20:57
1419401357136729900,nbcchicago,30/05/2008 19:27,462083,1458,25/07/2021 20:57
1419401424681670100,always_vote,26/07/2010 3:24,3265,3527,25/07/2021 20:57
1419401475516729900,kylecohenNBA,9/08/2011 11:32,2574,1629,25/07/2021 20:57
1419401656219929900,BrentSimons,2/12/2010 22:02,1236,1238,25/07/2021 20:58
1419401666760249900,LouiseMesma,23/08/2011 11:42,1924,1651,25/07/2021 20:58
1419401725237209900,KatyBlakeyNBC5,19/03/2009 20:43,10631,4607,25/07/2021 20:58
1419401819030169900,Blackkout__,15/02/2011 21:02,10457,7845,25/07/2021 20:58
1419401829352409900,AP,26/06/2009 21:48,15232405,6871,25/07/2021 20:59
1419401848210009900,vilnis11,4/09/2009 15:35,3323,3474,25/07/2021 20:59
1419401857370310100,PublicHealthUMN,1/05/2008 20:42,15448,2514,25/07/2021 20:59
1419401894947129900,nbcsandiego,22/07/2008 19:34,245975,4212,25/07/2021 20:59
1419402046030049800,InclusionMoves,13/04/2017 0:28,2117,1891,25/07/2021 20:59
1419402077697190100,kytxcbs19,i,?WeaEUR(TM)ve got you covered!a~,i,? | dY"2Text or call the CBS19 Helpline: (903) 600-2600 | dY"?Email news tips: news@cbs19.tv | https://t.co/ghzWfaVmb2
1419402083866969900,dY??aEUR?a(TM)EURi,1,Director | Scriptwriter | Producer | Editor | Afrofuturist,30/07/2010 16:47,5200
1419402147712710100,InStyle,28/05/2008 15:55,4274968,2546,25/07/2021 21:00
1419402190989529900,Blaircartmell,16/05/2009 10:41,1021,1419,25/07/2021 21:00
1419402234186529800,jESSPEEBEE,27/08/2017 2:29,2749,4640,25/07/2021 21:00
1419402329036569900,Suntimes,29/01/2008 2:38,521772,13766,25/07/2021 21:01
1419402469776390100,christybeykelly,?/ Pro-Guns/Humanitya??i,?wins/,8/01/2021 0:25,15
1419402484351750100,kdrabinski,19/02/2010 5:34,2042,2428,25/07/2021 21:01
1419402531147550200,Multi_Streaming,20/08/2011 1:26,1554,3631,25/07/2021 21:01
1419402625947110100,obrienstoes,17/05/2019 14:59,2784,1416,25/07/2021 21:02
1419402641298310100,AndyDekka,?as"i,?,30/07/2009 14:42,2824
1419402738128070100,,0,NA,23/10/2020 13:58,2
1419402785225849900,myaimreports,15/10/2020 17:44,1363,1339,25/07/2021 21:02
1419402813659129900,naturalmatts,15/09/2013 20:13,12703,11607,25/07/2021 21:02
1419402876712089900,SIChrisMannix,9/04/2009 21:40,196993,1249,25/07/2021 21:03
1419402894202169900,DeanKinne, Member Tonkin Gulf Yacht Club- Big-E- Constitutional Conservative- fed up w/liberals in education & MSM also on Parler @DeanK & https://t.co/iY5FZgxhb2 same name.,28/07/2011 23:24,4084,4404
1419403030059910100,? #3333THS Skateboarding @indigowillingaEUR| https://t.co/wqTwls2kjF,Professor- Sport & Gender Equity @GriffithUniSAGE Interdisciplinary sociologist- sport mgt- mental health- feminist new materialism- FAcSS dY?3i,?aEUR?dYOE^ she/her,5/12/2011 18:56,3100
1419403084657310200,farmers_edge,9/11/2009 3:03,14855,5328,25/07/2021 21:04
1419403109168710100,William58221390,3/12/2019 2:23,1187,4594,25/07/2021 21:04
1419403164558689800,sixinheels,17/06/2009 5:08,1255,1462,25/07/2021 21:04
1419403266140550100,?aEUR| https://t.co/uxxvIcKDIT,Babbling about professional cycling and everything else. Member of @illuminatebike . a(TM)JPYi,?dYs2dY?.dY?',8/07/2009 6:07,26641
1419403409761849900,1116sen,4/03/2009 4:53,138054,2141,25/07/2021 21:05
1419403499633350100,GrassrootsCali,,c is a progressive clothing line that offers the freshest gear at reasonable prices.,21/06/2009 18:38,10369
1419403609654049800,NBCNewYork,15/08/2008 16:16,326780,1967,25/07/2021 21:06
1419403624057350100,checkupcbc,27/11/2008 21:07,11505,1258,25/07/2021 21:06
1419403782740449800,LemaAbeng,27/04/2009 20:43,3070,1884,25/07/2021 21:06
1419403901221089800,JenniferAGLayte,13/03/2014 13:46,1239,2115,25/07/2021 21:07
1419404001536350200,William58221390,3/12/2019 2:23,1187,4594,25/07/2021 21:07
1419404003213990100,debworks,17/10/2008 13:44,4169,4719,25/07/2021 21:07
1419404052962630100,nongmowater,Z a(TM)OEi,Z a(TM)Zi,Z | she/her | 21 | known misandrist,23/02/2014 0:05
1419404064522209800,swifty733,- love dYOEZWarren Dem Go Leafs dY??dY?|dY?odY?,dY?odY?|,15/05/2019 21:00,162
1419404103659230200,WomaninHavana,9/08/2011 23:32,49586,2766,25/07/2021 21:08
1419404118632889900,WhittockTweets,25/02/2013 12:39,2031,1300,25/07/2021 21:08
1419404147410009900,MTStorrs,1/07/2009 6:11,2083,1857,25/07/2021 21:08
1419404187985529900,LesliBoldt,14/04/2009 3:25,5794,3626,25/07/2021 21:08
1419404278230310100,cursed_zoo, aEURc Christiana~|i,?,28/07/2019 3:07,399
1419404398690649900,VivaMattyVegas,10/07/2010 6:05,1802,1800,25/07/2021 21:09
1419404399961569800,penguinponders,31/07/2008 16:26,2907,3008,25/07/2021 21:09
1419404478692870100,WHO13news,27/05/2009 18:39,79260,1701,25/07/2021 21:09
1419404566945209900,AnE_Levels,6/09/2017 11:52,2760,4967,25/07/2021 21:09
1419404608607329800,Olympics,30/06/2009 15:23,6359734,5020,25/07/2021 21:10
1419404878590310100,HiJCP,?https://t.co/d4J0g6VcGM,17/04/2010 7:03,7153,2745
1419404978293190100,gedashtonged128,2/03/2021 17:40,2016,2228,25/07/2021 21:11
1419405055912990200,Funmi_keh,9/04/2021 10:26,2490,2413,25/07/2021 21:11
1419405110023649800,WhatsHerNamePC,23/06/2017 20:03,5342,1899,25/07/2021 21:12
1419405178906809900,PAndres2001,26/05/2017 15:12,1245,2530,25/07/2021 21:12
1419405182241310200,maxwellzoldy,17/03/2020 20:19,2233,2042,25/07/2021 21:12
1419405299845409800,ILiveThePopLife,4/01/2012 21:58,1664,2331,25/07/2021 21:12
1419405302269670100,ClarenceFrankie,25/08/2009 13:46,3348,2143,25/07/2021 21:12
1419405336167969800,accuweather,29/08/2007 12:56,1002346,2549,25/07/2021 21:12
1419405573762649900,shazza9900,2/01/2011 9:49,1036,1384,25/07/2021 21:13
1419405604066630100,mdjonline,26/10/2009 14:38,22381,4916,25/07/2021 21:14
1419405732768710100,naitoasao,,a?~a,?a?(R)ae?<eEUR aEUR?https://t.co/vgGMmqqaQWc? 3/4 a 1/4 sa-|eEUR...https://t.co/8wkguiD31Xe|<e?GBPa? ae~Za??i 3/4 ~i 3/4 ,i 1/2 ?i 1/2 ?i 3/4 
1419405767099270100,PAndres2001,26/05/2017 15:12,1245,2530,25/07/2021 21:14
1419405848716230100,fox43,19/10/2007 15:44,81394,1175,25/07/2021 21:15
1419405988252190200,TeesValleyVoice,17/06/2009 19:49,20687,21713,25/07/2021 21:15
1419406020753830100,naitoasao,,a?~a,?a?(R)ae?<eEUR aEUR?https://t.co/vgGMmqqaQWc? 3/4 a 1/4 sa-|eEUR...https://t.co/8wkguiD31Xe|<e?GBPa? ae~Za??i 3/4 ~i 3/4 ,i 1/2 ?i 1/2 ?i 3/4 
1419408662586470100,steven_noble,11/03/2007 4:30,3535,3768,25/07/2021 21:26
1419408805830470100,32watto,20/02/2017 17:56,35947,1055,25/07/2021 21:26
1419408816077030100,SwimmingWorld,6/05/2008 23:20,96986,1699,25/07/2021 21:26
1419408842581049900,NBCNewYork,15/08/2008 16:16,326780,1967,25/07/2021 21:26
1419409152326169900,HannabillLecter,24/05/2011 1:32,7633,6513,25/07/2021 21:28
1419409275688990200,? Donata Katai she looks set to earn her gold maEUR| https://t.co/HFmgXH5Q2G,Journalist- Cheerleader for team Africa- WEF YGL 2014- Oprah Mag PowerList- Chevening Scholar @SOAS alumna - RT not an endorsement. IG: lerato_mbele_queening,27/06/2012 15:47,40351,858
1419409296308190200,PAndres2001,26/05/2017 15:12,1245,2530,25/07/2021 21:28
1419409352826489900,markliterally, Musician dYZ 1/4  Canada dY??dY?| Approved.,25/11/2016 0:27,5584,2596
1419409376524129800,CrusePhoto,15/04/2009 0:59,13355,9907,25/07/2021 21:29
1419409388327009800,GypsySpirit1946,17/06/2020 16:06,1607,2942,25/07/2021 21:29
1419409430987289900,biljana_parapid,?+dYZ"+dY' =BusydY?? #CardioObstetrics #ABCardio4Moms #ACCWIC #TheFaceOfCardiology #EquityBasedMeritocracy #DrNKWbelgradeWHC #ESCCongress #CRT2021 #NisiSama,19/02/2013 14:31,4463,2249
1419409440973849900,MeghanOLeary1,? #USAQuadSquad | Past lives: Startup cofounder- @espn alum- @uva D1 two-sport athlete dY??dYJPYZ,7/07/2009 14:52,2016,1238
1419409468857670100,RussianGymnast,23/10/2010 12:03,1335,1643,25/07/2021 21:29
1419409561488870100,ten24get,27/10/2011 22:43,5639,4442,25/07/2021 21:29
1419409659534969900,simplybotansoap,12/05/2009 16:26,3634,4964,25/07/2021 21:30
1419409787410910200,MashingDingers,19/04/2017 20:35,4247,1736,25/07/2021 21:30
1419409920865209900,duskyliterati,2/11/2010 19:42,2323,4996,25/07/2021 21:31
1419410001387449900,damienredicamn1,28/10/2012 11:46,1467,1127,25/07/2021 21:31
1419410077732249900,EddieRobson,9/03/2009 19:41,13847,1729,25/07/2021 21:31
1419410077736249900,AJHobbsy,13/05/2011 5:42,1567,2159,25/07/2021 21:31
1419410164202009900,4AllSurfaces,28/12/2011 23:27,1814,1106,25/07/2021 21:32
1419410187585190100,BexWolfie,12/09/2009 15:38,1208,2921,25/07/2021 21:32
1419410191590750200,TucsonStar,9/04/2007 23:04,79948,4621,25/07/2021 21:32
1419410244233529900,KeithB_NMT,15/12/2010 22:35,1050,3091,25/07/2021 21:32
1419410318397209900,Dai_Sport_,21/01/2016 21:58,4077,2595,25/07/2021 21:32
1419410350433249800,,Musician & Graphic Designer | IG: partialprint dYJPY? WHOLE PIE MUSIC VIDEO OUT NOW a!?i,?,9/09/2010 20:26,365
1419410386143430100,MatthewBevan,28/04/2009 14:13,29249,2818,25/07/2021 21:33
1419410405470969900,cathyde,26/02/2009 0:33,1303,1027,25/07/2021 21:33
1419410468901369900,stevebristoluk,16/11/2011 22:30,3563,4988,25/07/2021 21:33
1419410481610169900,imnotamurphy,?aEUR?dYOE^dY?(R)dY?a (views all mine- just mine),3/10/2017 23:16,2438,865
1419410481765350100,GOLF_com,25/03/2009 20:09,373314,1494,25/07/2021 21:33
1419410521951009800,heartfeII,22/06/2018 18:13,2318,1069,25/07/2021 21:33
1419410599369369900,silly_old_sod,?aEUR?dYOE^ (he/him),28/10/2011 4:22,1380,1711
1419410658244889900,TweetingRoo,29/07/2012 5:57,3702,1938,25/07/2021 21:34
1419410746203449900,tristanrogers,1/11/2008 16:12,52759,1678,25/07/2021 21:34
1419410798930270200,Skateboard4hope,13/04/2013 21:11,1207,2199,25/07/2021 21:34
1419411119735769900,kwalsh96,13/02/2009 23:57,1278,5001,25/07/2021 21:35
1419411148156409900,armandkimson,21/09/2011 13:58,1071,1185,25/07/2021 21:36
1419411336526809900,webnowcompany,17/10/2018 11:18,5759,4650,25/07/2021 21:36
1419411358731449900,mattnashmetro,18/10/2010 17:44,3808,4052,25/07/2021 21:36
1419411419708230100,mares62J,28/05/2015 1:21,3341,5001,25/07/2021 21:37
1419411478864609800,quick13,2/09/2008 21:23,4702,4674,25/07/2021 21:37
1419411497411910100,BAFCMatty,12/09/2020 12:36,1735,1926,25/07/2021 21:37
1419411703423430100,Meghan652,15/03/2009 22:54,1235,1048,25/07/2021 21:38
1419411708204830200,lucy_nicholson,27/10/2009 19:41,5572,2108,25/07/2021 21:38
1419411802274809900,themikeokeefe,30/11/2010 4:28,1833,1011,25/07/2021 21:38
1419411850450590200,THIZOZO_MOKOENA,30/12/2012 9:10,24549,21733,25/07/2021 21:38
1419411938778310100,quince3568,20/07/2009 12:32,2025,3622,25/07/2021 21:39
1419412211408249900,ImJustCal13,?asoei,?,25/03/2012 23:00,3221
1419412221822649900,AsanteSana23,7/09/2018 6:38,3551,3462,25/07/2021 21:40
1419412228713990100,calroscow,9/08/2008 17:13,6497,5882,25/07/2021 21:40
1419412322448249900,mind_spin,28/07/2015 7:59,3743,5000,25/07/2021 21:40
1419412504011230200,NateDanielsDSP,?Owner Daniels Sports Performance in #RVAa-ai,?Former Pro Athletea-ai,?Sports Hall of Fame Ferrum College & Fairfax Higha-- 3/4 i,?Published Author
1419412648442169900,AkiPeritz,20/06/2011 14:47,9230,2949,25/07/2021 21:42
1419412655878630100,bribrezi,?Gimme a shot and IaEUR(TM)ll shine like the sun a~EURi,?,16/08/2012 0:52,116
1419412762082649900,?dY?odY?,0,Pediatrician in Columbus Ohio @nationwidekidsdY|<. Pennsylvania Native. Lover of football- the outdoors- and my corgi dY? 3/4 . BLM and dYOE^Ally,14/06/2021 3:56,70
1419412786753510100,PAndres2001,26/05/2017 15:12,1245,2530,25/07/2021 21:42
1419412813349529900,duskyliterati,2/11/2010 19:42,2323,4996,25/07/2021 21:42
1419412907490790100,JulieMDPanneton,27/06/2017 14:50,1382,1858,25/07/2021 21:43
1419412919578630100,FF_fanster,14/07/2016 3:41,1145,1277,25/07/2021 21:43
1419413004387550200,KeithB_NMT,15/12/2010 22:35,1050,3091,25/07/2021 21:43
1419413011010169900,the_klute,8/11/2009 4:21,1508,2618,25/07/2021 21:43
1419413110759329800,CrazyDope199X,2/02/2014 22:46,1375,1053,25/07/2021 21:43
1419413130610969900,WeSeeUWhiteBway,17/04/2021 18:12,1270,1171,25/07/2021 21:43
1419413234541409800,i,0,About as useful as a trapdoor in a canoe.  Just here to talk life & pass the time.,13/01/2011 20:44,358
1419413296579550200,niallhoran,?aEUR?dYOE^ He/Him,30/11/2009 16:05,19918,2798
1419413349075449900,alexstewardd,3/05/2015 14:44,2464,1321,25/07/2021 21:44
1419413364732729900,DamianJHarvey,19/05/2009 10:17,7664,8122,25/07/2021 21:44
1419413412887590100,nbcbayarea,4/02/2009 21:41,353229,1495,25/07/2021 21:45
1419413424321310200,MobilePunch,14/03/2009 0:27,4345591,2234,25/07/2021 21:45
1419413741234489900,PAndres2001,26/05/2017 15:12,1245,2530,25/07/2021 21:46
1419413832007430100,MetalRanga,18/02/2015 1:07,2220,1612,25/07/2021 21:46
1419413863620129800,justinl040,29/03/2020 16:16,1571,2530,25/07/2021 21:46
1419413977004710100,sarahleah1,26/11/2008 17:36,84371,8432,25/07/2021 21:47
1419415629212249900,FenellaSung1,9/09/2013 22:45,1220,4027,25/07/2021 21:53
1419415706458849800,tommeyliang,11/09/2009 23:14,1003,1149,25/07/2021 21:54
1419415732308249900,Rugigana04,?@yunussportshub||Focal Point-dY?.dY? 1/4 az!i,?@CommYouthSDP||IT & Comms. Officeraz!i,?@RwandaOlympic||SGaz!i,?@RwandaChanbara
1419415822632550100,UBoyRock17,17/07/2011 12:19,1989,1082,25/07/2021 21:54
1419415911870689800,RussianGymnast,23/10/2010 12:03,1335,1643,25/07/2021 21:54
1419416030607110100,iAmMuzicKing,10/06/2009 11:45,99648,76235,25/07/2021 21:55
1419416275885849900,theatomicrock,9/04/2009 4:00,1132,1897,25/07/2021 21:56
1419416312032350200,Matt4RD,2/03/2009 8:18,1789,1565,25/07/2021 21:56
1419416326867750100,TheSportsHernia,3/03/2009 17:56,15312,6799,25/07/2021 21:56
1419535319720929800,iammadisson,20/06/2018 18:31,1136,4950,26/07/2021 5:49
1419535418748449800,wkty,29/06/2009 18:28,1626,1231,26/07/2021 5:49
1419535456891550200,scottsearle,21/11/2008 17:23,2255,3859,26/07/2021 5:50
1419535460112609800,el_stepho,10/02/2009 23:46,1609,1887,26/07/2021 5:50
1419535483529529900,Reuters,20/03/2007 17:46,23624194,1171,26/07/2021 5:50
1419535585094470100,EdWithSports,23/07/2008 2:31,5268,1869,26/07/2021 5:50
1419535588097630200,robotopia,15/05/2010 0:16,6819,3811,26/07/2021 5:50
1419535703860550100,TheTopRunner,2/03/2016 9:34,1217,1154,26/07/2021 5:51
1419535738237030100,SpeechTrans,19/03/2010 15:16,6449,4338,26/07/2021 5:51
1419535943132870100,LowerEastScribe,28/08/2009 2:20,2132,3218,26/07/2021 5:51
1419536087521889800,evan7257,26/10/2008 20:30,11699,11782,26/07/2021 5:52
1419536262000569900,ThaCryptoDoctor,7/07/2018 5:55,1255,3637,26/07/2021 5:53
1419536288433190100,SalomonOli,20/03/2016 7:24,3284,2661,26/07/2021 5:53
1419536390182750200,lfcxtn,24/11/2019 4:05,6904,2295,26/07/2021 5:53
1419536630277409800,GillibrandPeter,1/10/2018 12:54,7446,4491,26/07/2021 5:54
1419536645993510100,TheReal_KDubb,20/12/2008 20:40,13838,12152,26/07/2021 5:54
1419536791976089900,TrivWorks,8/09/2009 18:30,18582,9156,26/07/2021 5:55
1419536850251809800,SeanMcGoldrick1,28/07/2011 21:57,2235,1176,26/07/2021 5:55
1419536862310369800,gigihatwo,?aEUR?dYOE^ to the next part and the goal dY?3i,?aEUR?as?i,? aEURc adhd,5/05/2020 11:28
1419536875342150100,?,dYOEua-?i,?dY?oe dYJPYEURdY',| dY?GBPred is coming,10/04/2019 22:14
1419536886117190100,suthodan,30/04/2010 23:39,2586,2085,26/07/2021 5:55
1419536997534809900,nbcsandiego,22/07/2008 19:34,245975,4212,26/07/2021 5:56
1419537021467590100,weareiowa5news,4/12/2008 7:06,22130,1078,26/07/2021 5:56
1419537159913049900,YonhapNews,16/04/2009 0:40,108041,1377,26/07/2021 5:56
1419537289647070200,Maggie_HTB,24/08/2014 22:29,4360,1274,26/07/2021 5:57
1419537380759969800,pvp4science,31/07/2019 19:59,5365,4427,26/07/2021 5:57
1419537428134689800,ReeceWaddell15,?: reece.waddell@dentonrc.com,18/10/2012 1:09,3993,371
